RegionID,RegionName,StateName,SizeRank,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
159,Erie County,Pennsylvania,200,122600,112500,108700,102400,105700,106700,110300,109900,108900,105800,109200,111400,1.14E+05,112500,111600,111800,111300,112400,112300,1.15E+05,113300,115600,114200,119500,117400,119500,107300,110400,110600,120100,116300,116800,118100,113800,107200,110600,113500,106400,91500,93900,104400,1.15E+05,117500,116400,119500,1.18E+05,126200,122800,1.22E+05,118300,121400,119100,115500,117300,117400,118100,116100,120400,119600,114900,115500,1.24E+05,123700,123500,115700,120500,1.2E+05,118200,116900,115600,118500,117200,111200,
1891,Lubbock County,Texas,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141300,142200,142200,137900,139400,142800,1.46E+05,1.46E+05,145500,145400,140900,1.37E+05,139500,144600,148900,148600,148600,147500,147100,145300,1.48E+05,148200,150100,151400,152200,155200,151400,154500,155500,157100,156300,157900,163500,168900,164400,
3131,Saint Lucie County,Florida,202,104500,107400,108400,110900,112600,116100,118700,120600,119500,118100,1.19E+05,119900,120400,120600,122800,122100,121600,121100,122800,124100,126400,130600,134300,136300,136600,137700,137400,138800,138400,140400,142700,144700,149500,151500,152100,152900,155900,158800,159700,159600,163600,164800,166400,168200,1.68E+05,168800,166700,170200,173100,1.77E+05,180100,182900,185300,185400,184700,184300,185900,186800,189500,188700,190900,192500,196700,197600,199600,199200,198700,195400,196700,202700,207500,209100,207800,
232,Leon County,Florida,203,151900,156300,152100,149500,150100,148800,145700,150400,155300,154200,149200,145500,142300,142400,139200,140200,138700,139300,1.43E+05,145900,153100,152800,155800,152200,150900,151100,155600,156100,155900,155600,157900,157100,152700,154600,155200,151700,147800,150300,157700,1.64E+05,165600,163800,163200,159100,159900,157600,160900,164200,170300,169500,168200,165500,166300,172400,171400,170300,162800,167200,166800,173300,178200,187700,189300,185100,180300,183300,179700,178500,167400,179300,180800,188200,186500,
2318,Hamilton County,Indiana,204,,,,,,,,,,,,208400,206200,201700,199700,203500,204800,202500,200700,205700,205300,207600,207700,208300,207800,207900,207100,209600,207200,212400,214900,217100,222100,222300,225100,221800,220600,212400,211400,208700,220100,220600,226900,227200,227500,223500,223100,223500,232200,237400,242700,2.41E+05,239100,238500,235800,235400,235500,239500,236300,238400,240700,245700,2.47E+05,250800,256100,260400,256200,252400,248600,251800,257500,260500,265500,262700
2987,New London County,Connecticut,205,192400,181500,187700,192300,196200,197200,201500,206200,207200,214300,2.08E+05,206100,199900,202700,199800,187700,1.84E+05,188300,191800,192600,192200,1.93E+05,192500,189400,189200,188600,189300,187600,190400,185100,190800,183700,183200,1.73E+05,178500,181900,185100,193900,195600,198500,186400,186900,186500,190300,191200,196500,197700,202600,206800,220600,2.1E+05,213300,199200,211900,2.07E+05,207200,208600,215600,216200,214900,209800,221600,224200,226600,218500,215400,211400,214800,211300,214500,213500,213300,214300,
3122,Saint Clair County,Illinois,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98400,105700,102100,101700,103600,107800,112700,107700,108500,108400,109200,110100,112700,110100,109100,110400,112600,117900,117700,122800,115700,110500,104300,99700,101400,100900,111800,
3261,San Luis Obispo County,California,207,390100,397100,388800,391900,401400,411600,417100,421600,421400,430300,4.36E+05,447700,447300,449400,4.47E+05,439400,436300,440600,451100,449400,442500,436100,433100,433200,446400,462600,472600,4.75E+05,472300,477400,472100,476900,479400,491600,490100,489100,486500,485100,486200,490700,501200,499700,502100,499400,509400,510900,517900,516600,516800,519800,529500,535400,537300,531200,535500,546900,5.61E+05,560200,565700,571600,575100,574400,567400,567700,570300,5.72E+05,589600,587300,594800,5.79E+05,577600,579600,583800,578300
563,Horry County,South Carolina,208,,,,,,,,,,,,,,,,,,,,,140200,143600,146400,1.45E+05,141500,139500,138700,138600,138300,140500,143400,144200,143300,142800,142500,141200,142200,134600,133900,127700,132300,132800,135500,137600,137500,140300,142100,143100,145400,146100,151800,152400,1.58E+05,155700,156700,154200,156400,155500,157600,160300,162900,164100,167500,170900,170500,167600,165700,167200,1.69E+05,172200,172200,172800,169400,
1900,Madison County,Illinois,209,,,,,,,,,,,,,,,,,,,,,,,,,,,114700,113200,108800,108400,1.11E+05,111300,116200,115900,119100,117800,125200,121300,1.18E+05,114400,116500,119100,111300,109800,107700,109400,109500,109100,111800,119100,1.24E+05,123900,119100,115800,118600,117200,116900,113100,115700,116300,118300,118300,114200,112800,110100,110600,112400,118800,123100,126300,1.21E+05,123400,127500,
1957,Osceola County,Florida,210,120900,123100,119700,121200,122100,128200,1.3E+05,133700,133600,132800,135200,137800,140600,140400,139500,1.4E+05,140300,140300,139900,137800,139400,140300,142100,143100,141800,142900,144100,147600,151400,152300,1.53E+05,152600,153400,155500,156900,157300,161400,162800,166600,166400,167600,169300,170700,173400,173400,176200,177500,178800,179400,182100,183700,183900,183700,184200,186900,1.88E+05,192900,194200,194700,194400,192300,196200,200500,207600,210300,2.1E+05,209900,213600,216400,220700,226400,237300,243100,
1650,Dauphin County,Pennsylvania,211,146100,146700,145400,141900,144500,145300,145300,146400,142900,142900,140400,141700,135300,1.37E+05,1.38E+05,1.45E+05,1.43E+05,140900,141800,140100,143200,140300,143700,146300,146600,148500,146400,147600,1.46E+05,1.45E+05,144600,142200,143500,143700,141900,1.42E+05,142800,145100,144700,142100,140400,138600,137100,140200,135100,136700,131100,132500,136800,133600,130800,127500,131400,137100,137700,138100,141900,1.42E+05,147700,142700,139400,1.35E+05,140900,143900,147200,142400,145800,145700,136800,135700,135600,147600,146400,
999,Durham County,North Carolina,212,150700,152500,155600,159300,162200,1.62E+05,160600,158400,156800,158800,157300,158700,158200,156200,153700,155800,163200,164700,165600,165300,165500,165600,168900,171500,177200,1.75E+05,178800,176400,177200,177300,1.74E+05,175100,176400,176600,176900,174900,180600,182700,1.83E+05,180200,178500,180400,185100,186600,189100,1.92E+05,195600,196900,191200,192900,1.94E+05,199800,196700,198700,202100,206200,207100,206300,205900,2.08E+05,209200,214600,220900,224600,222100,214800,218700,227800,234100,231400,225200,2.24E+05,220900,
1608,Chatham County,Georgia,213,146900,150900,148400,1.47E+05,147100,148700,151700,155300,158300,159600,156800,1.62E+05,1.61E+05,160700,1.52E+05,153600,1.53E+05,155100,157700,159900,162700,1.61E+05,162400,163200,162900,166700,169900,175400,182100,181900,181900,176500,176200,177200,170100,170200,1.72E+05,179100,173900,1.72E+05,1.75E+05,181400,180200,180400,178800,188300,188200,190100,185700,186900,189300,187900,187200,187600,1.88E+05,187100,186600,186700,189300,192500,193300,198800,190900,1.93E+05,184800,191200,187600,188600,188800,193900,194900,192400,192800,
1300,Ottawa County,Michigan,214,130100,130900,138100,1.37E+05,139600,1.34E+05,136800,137100,139300,140100,134800,134100,132100,139400,1.39E+05,143100,140100,144500,145300,147900,147900,151100,151300,151300,1.52E+05,152500,155100,155400,159800,1.58E+05,157400,157900,159800,1.61E+05,1.62E+05,165500,166800,168700,167800,1.69E+05,167300,169300,170700,172600,172600,174400,177300,177500,177900,1.77E+05,1.81E+05,187400,190100,1.9E+05,188600,189600,190700,188600,190700,194200,198300,193300,194100,193600,198200,198200,197800,202900,206600,211200,209100,205500,210800,
3016,Rutherford County,Tennessee,215,132800,130700,128500,126700,131400,132400,133100,132600,133700,134100,134200,135300,134200,1.35E+05,136200,139900,141500,141800,142400,141700,1.43E+05,144700,147600,150400,151300,152400,151900,152200,153400,154900,155600,155400,155400,1.57E+05,156900,159400,163100,165200,167500,165400,166600,167800,170400,173600,175700,178700,179400,179500,181100,185700,187800,193300,192500,195500,1.96E+05,199100,201800,2.01E+05,205300,205600,2.07E+05,204300,208300,2.13E+05,218900,220800,2.23E+05,226700,224900,223800,220400,224800,225200,
2779,Lexington County,South Carolina,216,115500,113600,110900,107400,112200,114900,116300,114900,1.13E+05,114200,114600,1.16E+05,115300,111800,111600,1.16E+05,1.19E+05,119400,121300,122400,123600,118300,1.21E+05,120400,123700,124400,125700,133200,130400,131400,124300,126900,128500,129900,1.31E+05,133900,134800,136500,136900,135500,136500,135500,135800,133400,133700,133800,132500,1.34E+05,1.34E+05,139600,139900,1.43E+05,140700,139300,1.38E+05,140600,140400,140100,136300,132600,128500,132600,143100,152300,151300,144600,141300,140300,147400,154800,158300,160200,154700,158600
3025,Santa Cruz County,California,217,480300,477700,480600,506900,536500,534800,533500,558600,5.74E+05,567200,542800,546800,557900,572400,570100,570200,575600,586900,6.23E+05,628900,630800,616900,599800,6.18E+05,628300,656300,6.54E+05,648800,635600,620900,627100,653700,665800,671100,676100,682800,685300,680800,691100,690500,687600,687200,678300,712100,706900,720400,689300,690700,686800,690500,693900,705600,715200,723400,727100,722100,729500,7.52E+05,764200,752700,732400,725900,747600,759500,771800,7.7E+05,768800,796200,803100,807300,764700,765100,762300,791500
1622,Clayton County,Georgia,218,50400,54900,57300,59400,58700,58100,56200,56800,55400,5.6E+04,56200,5.8E+04,58800,60800,60300,58500,57200,59500,6.4E+04,6.6E+04,66300,64300,61800,64900,6.6E+04,70100,67100,68200,6.7E+04,64300,6.4E+04,63800,66600,67700,69800,69700,68400,65200,64200,65500,68600,70900,69800,71500,7.5E+04,79200,78600,77300,78700,8E+04,82900,81900,8.8E+04,95500,99100,95300,84900,84300,88500,93100,95900,97300,99300,102400,107300,116100,122500,130300,130700,127600,118300,121800,,
1196,Merced County,California,219,132600,1.32E+05,134300,134500,138500,142400,144100,147500,159200,164500,167200,164100,165800,169700,168700,176300,178200,182800,1.79E+05,179400,175700,176500,1.79E+05,1.8E+05,179700,1.75E+05,184700,1.86E+05,195600,193500,198300,194800,199500,200300,213700,211500,210900,2.04E+05,205500,209300,208700,210100,210500,213700,216100,2.18E+05,219100,222400,227200,230700,235600,235300,2.33E+05,231100,232500,239400,241700,241100,250600,251800,269200,256200,256300,249900,255500,260600,254500,259700,263200,270300,276100,271500,271500,
2668,Cleveland County,Oklahoma,220,138400,132900,133600,1.32E+05,1.34E+05,133600,1.38E+05,1.39E+05,138900,137600,136700,137600,136400,135700,135700,136300,134700,1.35E+05,1.34E+05,135700,138900,142200,144600,147800,147600,151200,145200,144900,142300,144600,144700,146100,1.46E+05,146200,143700,144900,1.47E+05,149100,148500,147100,146600,146500,142800,141200,138800,141100,143400,144100,144400,144200,146100,149800,149800,149600,149200,1.45E+05,147600,146800,152200,151900,152500,152300,150200,145900,144800,144700,148200,148100,153900,159900,162800,161200,1.62E+05,
329,Weld County,Colorado,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236800,2.38E+05,240100,241800,242600,246200,247500,250300,251600,2.52E+05,253400,253100,256500,262100,266500,268200,268600,267100,271100,273200,278200,280300,281100,288400,295300,301800,308500,3.13E+05,3.19E+05,321700,328400,331900,333400,332300,3.32E+05,329900,329400,328300,330100,3.29E+05,333500,339100,343700,349300,
625,Marin County,California,222,753300,7.58E+05,757600,756300,781300,795800,810800,804500,799600,776100,779200,787600,797800,815500,847500,8.45E+05,828500,801500,810700,841800,885400,889200,899400,892100,908200,906700,993400,981400,980600,886400,896400,8.96E+05,901800,922200,939500,9.42E+05,925800,923700,9.19E+05,932500,927900,9.51E+05,946600,957700,927600,941600,913500,935700,1004800,1030200,1048400,999900,1063800,1071300,1068900,1011200,1022700,1117300,1.137E+06,1133500,1050500,1074400,1116200,1134100,1149200,1122800,1125700,1095300,1114500,1124200,1128800,1116600,1093500,
2575,Thurston County,Washington,223,2.03E+05,203700,211900,212400,215300,214900,212900,2.13E+05,211100,209900,210300,214200,215400,213400,213100,212500,213900,213700,216100,218400,220200,222600,222300,224300,223300,225600,225800,224800,226100,228600,232700,233400,233700,236600,237100,236700,236800,241600,243700,246200,246100,2.47E+05,246700,249200,253400,256200,256400,255900,253700,257800,260300,2.66E+05,265600,267900,270400,270100,270300,268200,273800,275100,280900,286600,296900,299800,296900,294500,293700,296300,292400,295400,299500,304500,309100,310300
1138,Kitsap County,Washington,224,247500,235200,241200,240100,2.49E+05,2.37E+05,237100,238500,245300,242700,230500,230900,228800,239900,234300,236400,235500,239700,243100,242500,243500,247100,249900,246400,241500,242100,247400,257900,260900,265900,268700,266300,264800,257300,259500,262600,271100,274200,277800,278300,278700,277600,277900,285900,293600,295800,300300,300200,304900,302800,3.04E+05,303100,304800,3.07E+05,307600,308500,305700,310800,310200,313300,313300,325400,336400,344200,346500,339800,338700,3.33E+05,338800,336300,3.31E+05,327700,333900,
2761,Kalamazoo County,Michigan,225,113100,107200,104200,101800,1.05E+05,1.09E+05,1.11E+05,116300,113700,114600,109300,110200,111300,115100,114900,118300,116500,1.19E+05,120400,121600,117700,112800,118300,120200,125300,124100,129600,132100,129100,123800,122700,125400,129300,128700,125100,122500,120600,121800,123300,125800,130600,131800,130200,128500,1.31E+05,135300,138200,139600,139100,1.39E+05,135200,131700,130600,134200,139800,138700,139800,1.42E+05,145400,148700,148500,151900,153300,149100,150500,146100,151400,145600,148900,143900,148900,149900,151200,
410,Brown County,Wisconsin,226,141600,136700,1.37E+05,1.39E+05,139300,133100,130200,130900,131600,133600,136600,133900,127700,125200,128700,1.35E+05,142300,142300,146300,1.41E+05,144200,144400,143600,153500,152800,152400,139300,140600,141900,143800,144300,148300,145300,143900,142800,145800,146200,150300,153200,1.53E+05,149600,149300,146500,143900,143700,148100,150600,152500,153600,157700,155500,154600,153100,151600,154600,158600,160300,158400,155800,159900,160400,160800,1.67E+05,172900,176600,176700,1.7E+05,166500,162300,171900,173700,176300,166500,166300
1509,Alachua County,Florida,227,132300,130600,128800,133100,127600,1.32E+05,131100,133100,1.28E+05,125300,122500,123900,125300,123800,123500,123800,1.26E+05,125800,131300,133200,133900,129900,133800,134300,137300,137100,140700,1.38E+05,140200,142400,144900,1.43E+05,143500,1.47E+05,148300,147600,150100,154100,1.54E+05,154100,157200,1.58E+05,156100,153800,156200,162300,163600,162100,169900,167900,1.71E+05,161300,162500,1.61E+05,162200,163800,166900,166800,167700,173400,174300,175200,170100,169100,170800,170100,173500,174100,179500,175600,184700,1.86E+05,194700,
1761,Harford County,Maryland,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229700,226600,222600,221900,226400,230600,230500,228500,230200,232900,236700,234300,230800,232900,239200,242400,241600,240600,240900,246600,2.5E+05,250400,242500,234700,234200,231800,230300,
1503,Yakima County,Washington,229,157900,152700,150100,151100,157100,157900,160300,157200,155800,160400,161700,163200,161300,1.66E+05,166600,165600,158200,154200,153100,154900,153500,154400,152500,160200,150500,148100,149200,164400,175500,180500,183200,182200,181400,180700,183500,182100,183200,181500,180100,182500,184300,183900,187500,186800,191400,188300,190600,190600,192700,194200,191800,192300,191500,1.98E+05,198300,203300,206100,207200,207300,206400,1.98E+05,1.95E+05,191900,205800,211400,223300,2.29E+05,232100,228500,224600,231700,232900,230800,223900
3173,Norfolk City,Virginia,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166500,170100,172200,168600,164400,165100,168300,171500,166500,165600,163800,172600,173700,177800,175800,172500,171700,169100,173500,177200,1.82E+05,179600,186700,185200,186900,175600,171800,177500,182700,188500,186600,188400,184100,185800,184900,190900,1.9E+05,184400,183200,181400,183200,181800,186300,192500,
2399,Mahoning County,Ohio,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76600,75900,74800,78100,80300,78900,74300,70800,74200,76300,78900,74600,75600,7.5E+04,77700,76500,77700,82900,8.8E+04,84500,87300,84200,84800,80400,86400,86500,85200,7.9E+04,81900,83400,88600,9E+04,102400,102900,102500,90900,88700,87400,86700,83300,8.5E+04,89100,96800,9.8E+04,
2156,Buncombe County,North Carolina,232,203500,208700,198100,200700,1.95E+05,199300,202300,2.08E+05,216800,209400,212300,2.04E+05,204800,196500,1.99E+05,197500,2.03E+05,205200,208500,205900,202600,205700,207300,213400,217100,2.2E+05,214600,2.11E+05,214700,221800,224300,2.23E+05,222100,223600,227100,227100,226300,229800,234100,239600,237300,238600,240300,247200,250200,2.52E+05,247800,246700,246500,250100,253500,2.55E+05,257800,253400,251900,252900,261800,2.67E+05,271100,275300,281800,271300,268500,266800,275100,276300,274700,274400,276900,274300,283700,2.78E+05,274300,272900
